epsilon,case,step,state_error,error_envelope,empirical_dynamics_lipschitz
0.001,9,13,0.012011279177402443,0.012333835931710824,0.9911804128893318
0.001,9,14,0.012859866321436347,0.013225056591302412,0.9911804128893318
0.001,9,15,0.013699763956211265,0.014108417052651905,0.9911804128893318
0.001,9,16,0.014531326367178802,0.014983986639462404,0.9911804128893318
0.001,9,17,0.015354950388948617,0.015851834064030578,0.9911804128893318
0.001,9,18,0.016171061294097042,0.016712027432639005,0.9911804128893318
0.001,9,19,0.016980115493720634,0.01756463425090097,0.9911804128893318
0.001,9,20,0.017782542682756603,0.018409721429058123,0.9911804128893318
0.001,9,21,0.018578737773392143,0.01924735528723141,0.9911804128893318
0.001,9,22,0.019369034781792686,0.020077601560625692,0.9911804128893318
0.001,9,23,0.02015371919577283,0.020900525404688466,0.9911804128893318
0.001,9,24,0.02093302631058925,0.021716191400223083,0.9911804128893318
0.001,9,25,0.021707142772947063,0.02252466355845687,0.9911804128893318
0.001,9,26,0.022476246422877245,0.023326005326064568,0.9911804128893318
0.001,9,27,0.023240543377398077,0.024120279590147432,0.9911804128893318
0.001,9,28,0.024000097408016393,0.024907548683168454,0.9911804128893318
0.001,9,29,0.024754895627305522,0.02568787438784404,0.9911804128893318
0.001,9,30,0.025504966510801825,0.026461317941992548,0.9911804128893318
0.001,9,31,0.026250372952667612,0.027227940043340056,0.9911804128893318
0.001,9,32,0.026991164871820482,0.02798780085428377,0.9911804128893318
0.001,9,33,0.027727410019331603,0.02874096000661338,0.9911804128893318
0.001,9,34,0.028459153068383855,0.029487476606190822,0.9911804128893318
0.001,9,35,0.029186451723825484,0.03022740923758873,0.9911804128893318
0.001,9,36,0.029909393621013185,0.030960815968688,0.9911804128893318
0.001,9,37,0.030628022535709527,0.03168775435523479,0.9911804128893318
0.001,9,38,0.03134241079235377,0.032408281445357345,0.9911804128893318
0.001,9,39,0.0320525969611236,0.033122453784042966,0.9911804128893318
0.001,9,40,0.03275841652966526,0.033830327417575516,0.9911804128893318
0.002,0,0,0.0,0.0,1.001968754314537
0.002,0,1,0.0019999999999999983,0.002,1.001968754314537
0.002,0,2,0.00398062779619127,0.004003937508629074,1.001968754314537
0.002,0,3,0.00594431884073867,0.0060118202778743236,1.001968754314537
0.002,0,4,0.007893303635286095,0.00802365607498461,1.001968754314537
0.002,0,5,0.009829632367288132,0.010039452682500597,1.001968754314537
0.002,0,6,0.011756040773274891,0.01205921789828486,1.001968754314537
0.002,0,7,0.013674990443898498,0.014082959535552051,1.001968754314537
0.002,0,8,0.015587351396777348,0.016110685422899118,1.001968754314537
0.002,0,9,0.017494375730118333,0.0181424034043356,1.001968754314537
0.002,0,10,0.019397971727084726,0.02017812133931396,1.001968754314537
0.002,0,11,0.021300804437304005,0.022217847102759987,1.001968754314537
0.002,0,12,0.02320394788738131,0.024261588585103272,1.001968754314537
0.002,0,13,0.02510686573538731,0.02630935369230772,1.001968754314537
0.002,0,14,0.027010774572813152,0.028361150345902128,1.001968754314537
0.002,0,15,0.028917007191813098,0.030416986483010854,1.001968754314537
0.002,0,16,0.030826684301526068,0.03247687005638449,1.001968754314537
0.002,0,17,0.03274173497952513,0.03454080903443066,1.001968754314537
0.002,0,18,0.03466166804241948,0.03660881140124479,1.001968754314537
0.002,0,19,0.036587309548984454,0.038680885156641066,1.001968754314537
0.002,0,20,0.03851922581604612,0.04075703831618332,1.001968754314537
0.002,0,21,0.040456313584771225,0.04283727891121605,1.001968754314537
0.002,0,22,0.042397227536740315,0.04492161498889554,1.001968754314537
0.002,0,23,0.04434209107052997,0.0470100546122209,1.001968754314537
0.002,0,24,0.046292188238929444,0.04910260586006533,1.001968754314537
0.002,0,25,0.04824658839396878,0.051199276827207346,1.001968754314537
0.002,0,26,0.050204114888962766,0.053300075624362085,1.001968754314537
0.002,0,27,0.05216412692003584,0.0554050103782127,1.001968754314537
0.002,0,28,0.054125533613453305,0.05751408923144178,1.001968754314537
0.002,0,29,0.05608822490767441,0.05962732034276285,1.001968754314537
0.002,0,30,0.05805401003188588,0.06174471188695195,1.001968754314537
0.002,0,31,0.060023211209444656,0.06386627205487923,1.001968754314537
0.002,0,32,0.061995000691174335,0.06599200905354066,1.001968754314537
0.002,0,33,0.06396873742799533,0.06812193110608979,1.001968754314537
0.002,0,34,0.06594249157885841,0.0702560464518695,1.001968754314537
0.002,0,35,0.06791337764527176,0.07239436334644393,1.001968754314537
0.002,0,36,0.06988065616203876,0.0745368900616304,1.001968754314537
0.002,0,37,0.0718446403029213,0.07668363488553141,1.001968754314537
0.002,0,38,0.07380365669455527,0.07883460612256668,1.001968754314537
0.002,0,39,0.07575742614848603,0.08098981209350531,1.001968754314537
0.002,0,40,0.07770580935615236,0.08314926113549795,1.001968754314537
0.002,1,0,0.0,0.0,0.995396264758025
0.002,1,1,0.0019999999999999974,0.002,0.995396264758025
0.002,1,2,0.003987236155100531,0.00399079252951605,0.995396264758025
0.002,1,3,0.005962290065660584,0.005972419977304506,0.995396264758025
0.002,1,4,0.00792561072287136,0.007944924536975113,0.995396264758025
0.002,1,5,0.009877551519330393,0.009908348207889408,0.995396264758025
0.002,1,6,0.011818390274497211,0.011862732796054988,0.995396264758025
0.002,1,7,0.013748344937672928,0.013808119915015658,0.995396264758025
0.002,1,8,0.015667631156676697,0.015744550986737483,0.995396264758025
0.002,1,9,0.017576449309814737,0.01767206724249077,0.995396264758025
0.002,1,10,0.019474927900097368,0.019590709723727964,0.995396264758025
0.002,1,11,0.021363298364732556,0.021500519282957535,0.995396264758025
0.002,1,12,0.023241897356323916,0.023401536584613823,0.995396264758025
0.002,1,13,0.025110818129306253,0.025293802105922872,0.995396264758025
0.002,1,14,0.026969890180661864,0.027177356137764293,0.995396264758025
0.002,1,15,0.028818785623789617,0.029052238785529164,0.995396264758025
0.002,1,16,0.03065720418859253,0.03091848996997395,0.995396264758025
0.002,1,17,0.032484931312405325,0.03277614942807053,0.995396264758025
0.002,1,18,0.034301604572898284,0.03462525671385228,0.995396264758025
0.002,1,19,0.03610714826657622,0.03646585119925629,0.995396264758025
0.002,1,20,0.037901714110296345,0.03829797207496166,0.995396264758025
0.002,1,21,0.0396851987603972,0.040121658351223985,0.995396264758025
0.002,1,22,0.04145730462734639,0.041936948858705976,0.995396264758025
0.002,1,23,0.04321809425105492,0.04374388224930425,0.995396264758025
0.002,1,24,0.04496814822331657,0.045542496996972326,0.995396264758025
0.002,1,25,0.04670772848714951,0.047332831398539825,0.995396264758025
0.002,1,26,0.04843656013383267,0.04911492357452791,0.995396264758025
0.002,1,27,0.0501545488518475,0.05088881146996095,0.995396264758025
0.002,1,28,0.051861409892095256,0.05265453285517447,0.995396264758025
0.002,1,29,0.053556083814660815,0.054412125326619376,0.995396264758025
0.002,1,30,0.05523871737295942,0.05616162630766246,0.995396264758025
0.002,1,31,0.056910645257773826,0.05790307304938325,0.995396264758025
0.002,1,32,0.05857195577194872,0.059636502631367154,0.995396264758025
0.002,1,33,0.06022197788619688,0.061361951962495,0.995396264758025
0.002,1,34,0.06186096241647309,0.06307945778172888,0.995396264758025
0.002,1,35,0.06348830515553944,0.06478905665889446,0.995396264758025
0.002,1,36,0.06510262144433096,0.0664907849954596,0.995396264758025
0.002,1,37,0.06670376687293442,0.06818467902530942,0.995396264758025
0.002,1,38,0.0682924109890319,0.06987077481551784,0.995396264758025
0.002,1,39,0.06986765468833306,0.07154910826711555,0.995396264758025
0.002,1,40,0.07142673138869411,0.07321971511585434,0.995396264758025
0.002,2,0,0.0,0.0,0.9914969642384986
0.002,2,1,0.0019999999999999987,0.002,0.9914969642384986
0.002,2,2,0.003982538218184168,0.003982993928476997,0.9914969642384986
0.002,2,3,0.005946980849251682,0.005949126388665315,0.9914969642384986
0.002,2,4,0.007892672337696105,0.007898540754232804,0.9914969642384986
0.002,2,5,0.009818944895089455,0.009831379179735887,0.9914969642384986
0.002,2,6,0.011725047267560684,0.011747782610985713,0.9914969642384986
0.002,2,7,0.013610272223959278,0.013647890795326158,0.9914969642384986
0.002,2,8,0.015474027033611289,0.015531842291824435,0.9914969642384986
0.002,2,9,0.017315890170349103,0.01739977448137505,0.9914969642384986
0.002,2,10,0.01913549013748842,0.019251823576717862,0.9914969642384986
0.002,2,11,0.020932465121945465,0.021088124632370912,0.9914969642384986
0.002,2,12,0.022706568361739937,0.022908811554478867,0.9914969642384986
0.002,2,13,0.02445757464300188,0.024714017110577635,0.9914969642384986
0.002,2,14,0.026185203108756067,0.026503872939276037,0.9914969642384986
0.002,2,15,0.027889244648488545,0.028278509559855086,0.9914969642384986
0.002,2,16,0.029569804887525534,0.03003805638178568,0.9914969642384986
0.002,2,17,0.031227266669201486,0.03178264171416536,0.9914969642384986
0.002,2,18,0.032862118821427685,0.033512392775074826,0.9914969642384986
0.002,2,19,0.03447452738855697,0.03522743570085489,0.9914969642384986
0.002,2,20,0.0360647347325619,0.036927895555304534,0.9914969642384986
0.002,2,21,0.03763364519943125,0.038613896338800795,0.9914969642384986
0.002,2,22,0.03918227583288172,0.04028556099734107,0.9914969642384986
0.002,2,23,0.040711150646747574,0.04194301143150853,0.9914969642384986
0.002,2,24,0.042220596795694,0.04358636850536136,0.9914969642384986
0.002,2,25,0.043711609565472424,0.0452157520552463,0.9914969642384986
0.002,2,26,0.04518525679213639,0.046831280898537365,0.9914969642384986
0.002,2,27,0.046641568155837025,0.04843307284230019,0.9914969642384986
0.002,2,28,0.048081215893776556,0.05002124469188271,0.9914969642384986
0.002,2,29,0.04950530560875283,0.05159591225943282,0.9914969642384986
0.002,2,30,0.050914128914517146,0.05315719037234358,0.9914969642384986
0.002,2,31,0.05230764537433554,0.05470519288162661,0.9914969642384986
0.002,2,32,0.05368563862602416,0.05624003267021431,0.9914969642384986
0.002,2,33,0.055048191517721584,0.057761821661191474,0.9914969642384986
0.002,2,34,0.05639576656403865,0.059270670825956905,0.9914969642384986
0.002,2,35,0.05772890961769235,0.06076669019231562,0.9914969642384986
0.002,2,36,0.05904814685681907,0.06224998885250229,0.9914969642384986
0.002,2,37,0.06035520724470205,0.0637206749711364,0.9914969642384986
0.002,2,38,0.06165238272890277,0.06517885579310982,0.9914969642384986
0.002,2,39,0.06294091027093321,0.06662463765140728,0.9914969642384986
0.002,2,40,0.06422130039374105,0.06805812597486029,0.9914969642384986
0.002,3,0,0.0,0.0,0.9961218241174389
0.002,3,1,0.002,0.002,0.9961218241174389
0.002,3,2,0.003981280366420928,0.0039922436482348785,0.9961218241174389
0.002,3,3,0.005945769516825629,0.005976761025200986,0.9961218241174389
0.002,3,4,0.00789518772335999,0.00795358209473722,0.9961218241174389
0.002,3,5,0.009830542667627227,0.009922736704477441,0.9961218241174389
0.002,3,6,0.011752598026318575,0.011884254586301133,0.9961218241174389
0.002,3,7,0.013661981424545928,0.013838165356782324,0.9961218241174389
0.002,3,8,0.015559396234679347,0.015784498517636757,0.9961218241174389
0.002,3,9,0.01744574015215498,0.01772328345616734,0.9961218241174389
0.002,3,10,0.019321732099539215,0.01965454944570784,0.9961218241174389
0.002,3,11,0.02118821603085491,0.02157832564606489,0.9961218241174389
0.002,3,12,0.023045960769245914,0.02349464110395827,0.9961218241174389
0.002,3,13,0.02489549768070238,0.025403524753459472,0.9961218241174389
0.002,3,14,0.02673748774409367,0.02730500541642856,0.9961218241174389
0.002,3,15,0.028572015161044635,0.029199111802949367,0.9961218241174389
0.002,3,16,0.03039931917835492,0.031085872511762966,0.9961218241174389
0.002,3,17,0.03222013609907587,0.03296531603069948,0.9961218241174389
0.002,3,18,0.034035924239143325,0.03483747073710822,0.9961218241174389
0.002,3,19,0.03584971575282043,0.036702364898286134,0.9961218241174389
0.002,3,20,0.03766026707537042,0.03856002667190465,0.9961218241174389
0.002,3,21,0.039464843992694947,0.04041048410643475,0.9961218241174389
0.002,3,22,0.04126144180348436,0.04225376514157056,0.9961218241174389
0.002,3,23,0.04304988578775613,0.04408989760865112,0.9961218241174389
0.002,3,24,0.0448301062894977,0.04591890923108066,0.9961218241174389
0.002,3,25,0.04660244660306584,0.04774082762474718,0.9961218241174389
0.002,3,26,0.048366685091633506,0.049555680298439375,0.9961218241174389
0.002,3,27,0.050122422335014384,0.05136349465426206,0.9961218241174389
0.002,3,28,0.0518707015728048,0.05316429798804984,0.9961218241174389
0.002,3,29,0.05361226054049861,0.054958117489779294,0.9961218241174389
0.002,3,30,0.05534717734943707,0.056744980243979476,0.9961218241174389
0.002,3,31,0.057075684202266636,0.05852491323014087,0.9961218241174389
0.002,3,32,0.058797178083641516,0.06029794332312276,0.9961218241174389
0.002,3,33,0.06051189272364574,0.06206409729355899,0.9961218241174389
0.002,3,34,0.06222192846817161,0.06382340180826218,0.9961218241174389
0.002,3,35,0.06392932102977908,0.06557588343062637,0.9961218241174389
0.002,3,36,0.06563424221200688,0.06732156862102807,0.9961218241174389
0.002,3,37,0.06733457865472806,0.06906048373722583,0.9961218241174389
0.002,3,38,0.06902745143390449,0.07079265503475812,0.9961218241174389
0.002,3,39,0.07071201589650264,0.07251810866733986,0.9961218241174389
0.002,3,40,0.0723890765660751,0.07423687068725723,0.9961218241174389
0.002,4,0,0.0,0.0,1.0065717988578462
0.002,4,1,0.0019999999999999987,0.002,1.0065717988578462
0.002,4,2,0.003996108252297192,0.004013143597715692,1.0065717988578462
0.002,4,3,0.005989928563015052,0.006039517170227533,1.0065717988578462
0.002,4,4,0.007982443404271232,0.008079207662268776,1.0065717988578462
0.002,4,5,0.009974647012779262,0.010132302589955976,1.0065717988578462
0.002,4,6,0.011968051821628203,0.012198890044544,1.0065717988578462
0.002,4,7,0.013964493439727964,0.014279058696205726,1.0065717988578462
0.002,4,8,0.015965557863443818,0.016372897797836572,1.0065717988578462
0.002,4,9,0.01797180281271376,0.018480497188884025,1.0065717988578462
0.002,4,10,0.019984036076706135,0.02060194729920236,1.0065717988578462
0.002,4,11,0.022002594279440013,0.02273733915293267,1.0065717988578462
0.002,4,12,0.024027706348555552,0.024886764372408374,1.0065717988578462
0.002,4,13,0.02606343104251365,0.027050315182086455,1.0065717988578462
0.002,4,14,0.028112461263308172,0.02922808441250447,1.0065717988578462
0.002,4,15,0.030175503715235526,0.031420165504263596,1.0065717988578462
0.002,4,16,0.03224866788162097,0.033626652512037856,1.0065717988578462
0.002,4,17,0.03432777173813075,0.03584764010860966,1.0065717988578462
0.002,4,18,0.03641629846558534,0.03808322358893191,1.0065717988578462
0.002,4,19,0.038514980278789954,0.04033349887421676,1.0065717988578462
0.002,4,20,0.04062072973021181,0.04259856251605128,1.0065717988578462
0.002,4,21,0.04272936855706211,0.04487851170054016,1.0065717988578462
0.002,4,22,0.04484103891068398,0.047173444252475605,1.0065717988578462
0.002,4,23,0.04695515759471621,0.0494834586395347,1.0065717988578462
0.002,4,24,0.049064531368195566,0.05180865397650427,1.0065717988578462
0.002,4,25,0.05116786987111876,0.05414913002953361,1.0065717988578462
0.002,4,26,0.0532641482380024,0.05650498722041507,1.0065717988578462
0.002,4,27,0.05535873653980028,0.05887632663089281,1.0065717988578462
0.002,4,28,0.05746950914137855,0.06126325000699989,1.0065717988578462
0.002,4,29,0.05960372083556302,0.06366585976342384,1.0065717988578462
0.002,4,30,0.06175590622195116,0.0660842589879009,1.0065717988578462
0.002,4,31,0.06392203820204488,0.0685185514456392,1.0065717988578462
0.002,4,32,0.06610432544699622,0.07096884158377094,1.0065717988578462
0.002,4,33,0.06829949214619799,0.07343523453583384,1.0065717988578462
0.002,4,34,0.07050194181021863,0.0759178361262821,1.0065717988578462
0.002,4,35,0.07270832910436478,0.07841675287502696,1.0065717988578462
0.002,4,36,0.07491723300286937,0.08093209200200707,1.0065717988578462
0.002,4,37,0.07712625378459441,0.08346396143178897,1.0065717988578462
0.002,4,38,0.07933184482817932,0.08601246979819772,1.0065717988578462
0.002,4,39,0.08153588565126917,0.08857772644897806,1.0065717988578462
0.002,4,40,0.08373255138294225,0.09115984145048607,1.0065717988578462
0.002,5,0,0.0,0.0,1.0262842232802896
0.002,5,1,0.0020000000000000035,0.002,1.0262842232802896
0.002,5,2,0.004007961773890724,0.00405256844656058,1.0262842232802896
0.002,5,3,0.006029438971731216,0.006159087060468634,1.0262842232802896
0.002,5,4,0.008074930338340542,0.008320973879968734,1.0262842232802896
0.002,5,5,0.010149476394271797,0.01053968421533929,1.0262842232802896
0.002,5,6,0.01225865113901098,0.012816711628559012,1.0262842232802896
0.002,5,7,0.014418421392073916,0.01515358893872314,1.0262842232802896
0.002,5,8,0.016640297048279528,0.017551889253886267,1.0262842232802896
0.002,5,9,0.018904016983164563,0.02001322703002633,1.0262842232802896
0.002,5,10,0.021235819932305045,0.02253925915784267,1.0262842232802896
0.002,5,11,0.023625007100369397,0.02513168607811972,1.0262842232802896
0.002,5,12,0.026036034990511207,0.027792252926407163,1.0262842232802896
0.002,5,13,0.02851174112413905,0.03052275070778713,1.0262842232802896
0.002,5,14,0.030971086583332245,0.033325017502519226,1.0262842232802896
0.002,5,15,0.033468428842240536,0.036200939703375,1.0262842232802896
0.002,5,16,0.035920558153545536,0.039152453285494805,1.0262842232802896
0.002,5,17,0.038371800117910575,0.04218154510962186,1.0262842232802896
0.002,5,18,0.040771442598715436,0.04529025425959077,1.0262842232802896
0.002,5,19,0.04314408909708269,0.04848067341497094,1.0262842232802896
0.002,5,20,0.04546634884268851,0.05175495025978884,1.0262842232802896
0.002,5,21,0.047735155075547105,0.05511528892827741,1.0262842232802896
0.002,5,22,0.04994383832281673,0.05856395148862593,1.0262842232802896
0.002,5,23,0.05207333075111032,0.06210325946572902,1.0262842232802896
0.002,5,24,0.05411813115786274,0.06573559540396,1.0262842232802896
0.002,5,25,0.05606761408906472,0.06946340447102047,1.0262842232802896
0.002,5,26,0.05790950625508499,0.07328919610394584,1.0262842232802896
0.002,5,27,0.059618505494701594,0.07721554569837488,1.0262842232802896
0.002,5,28,0.06114443077102688,0.08124509634222037,1.0262842232802896
0.002,5,29,0.06239723391047163,0.08538056059490792,1.0262842232802896
0.002,5,30,0.06324274698208875,0.08962472231338078,1.0262842232802896
0.002,5,31,0.06352610121197788,0.09398043852609964,1.0262842232802896
0.002,5,32,0.06314590577240872,0.09845064135629916,1.0262842232802896
0.002,5,33,0.06213627375309667,0.10303833999579584,1.0262842232802896
0.002,5,34,0.06069663601630011,0.10774662273067573,1.0262842232802896
0.002,5,35,0.059131645687001515,0.11257865902022593,1.0262842232802896
0.002,5,36,0.05772802201126885,0.11753770163050914,1.0262842232802896
0.002,5,37,0.05666659081483852,0.1226270888240175,1.0262842232802896
0.002,5,38,0.056005535295481634,0.12785024660687988,1.0262842232802896
0.002,5,39,0.05571808722599239,0.1332106910351352,1.0262842232802896
0.002,5,40,0.0557392731541878,0.13871203058162435,1.0262842232802896
0.002,6,0,0.0,0.0,1.016659607207284
0.002,6,1,0.001999999999999999,0.002,1.016659607207284
0.002,6,2,0.003996473090528531,0.004033319214414568,1.016659607207284
0.002,6,3,0.005994331048456732,0.0061005127282683065,1.016659607207284
0.002,6,4,0.007998304615706218,0.008202144874084293,1.016659607207284
0.002,6,5,0.010012970264054406,0.010338789385943774,1.016659607207284
0.002,6,6,0.012042824565207602,0.012511029556112434,1.016659607207284
0.002,6,7,0.014092124975981668,0.014719458394275988,1.016659607207284
0.002,6,8,0.01616502117771881,0.016964678789428585,1.016659607207284
0.002,6,9,0.018265908175911196,0.019247303674458205,1.016659607207284
0.002,6,10,0.02039833492655755,0.021567956193473993,1.016659607207284
0.002,6,11,0.022565415816010508,0.023927269871921175,1.016659607207284
0.002,6,12,0.024769750464513456,0.026325888789530065,1.016659607207284
0.002,6,13,0.027011102319530307,0.02876446775614628,1.016659607207284
0.002,6,14,0.02928686996955908,0.03124367249049026,1.016659607207284
0.002,6,15,0.03159401550085352,0.033764179801894854,1.016659607207284
0.002,6,16,0.033927134849440835,0.03632667777507054,1.016659607207284
0.002,6,17,0.036275964650972124,0.038931865957948786,1.016659607207284
0.002,6,18,0.03862692963324143,0.04158045555265485,1.016659607207284
0.002,6,19,0.04096231835473606,0.04427316960966201,1.016659607207284
0.002,6,20,0.04326346092008754,0.047010743225180444,1.016659607207284
0.002,6,21,0.04551153183704357,0.04979392374183444,1.016659607207284
0.002,6,22,0.04768026910198577,0.052623470952682855,1.016659607207284
0.002,6,23,0.04973593772717245,0.05550015730863847,1.016659607207284
0.002,6,24,0.05163528592617739,0.05842476812934286,1.016659607207284
0.002,6,25,0.05330933341352258,0.061398101817554354,1.016659607207284
0.002,6,26,0.05465079805715931,0.06442097007710763,1.016659607207284
0.002,6,27,0.05550769920291741,0.06749419813450444,1.016659607207284
0.002,6,28,0.055712288203815775,0.07061862496419588,1.016659607207284
0.002,6,29,0.05517513008055577,0.07379510351761788,1.016659607207284
0.002,6,30,0.05399714377032779,0.07702450095604225,1.016659607207284
0.002,6,31,0.05248830963311949,0.08030769888730699,1.016659607207284
0.002,6,32,0.05103458181985873,0.08364559360649036,1.016659607207284
0.002,6,33,0.04992289311619303,0.0870390963405946,1.016659607207284
0.002,6,34,0.04926479109937357,0.09048913349730586,1.016659607207284
0.002,6,35,0.04903520686130371,0.09399664691789847,1.016659607207284
0.002,6,36,0.04914823479435264,0.09756259413435242,1.016659607207284
0.002,6,37,0.049511599477713324,0.1011879486307544,1.016659607207284
0.002,6,38,0.0500501915042406,0.10487370010905361,1.016659607207284
0.002,6,39,0.050708380715093475,0.10862085475924495,1.016659607207284
0.002,6,40,0.05144636183313718,0.11243043553405341,1.016659607207284
0.002,7,0,0.0,0.0,1.0003405320296566
0.002,7,1,0.0019999999999999983,0.002,1.0003405320296566
0.002,7,2,0.003981940571245873,0.004000681064059313,1.0003405320296566
0.002,7,3,0.005948851692655417,0.006002043424102066,1.0003405320296566
0.002,7,4,0.007903491925577667,0.008004087312131362,1.0003405320296566
0.002,7,5,0.009848142596807441,0.010006812960229311,1.0003405320296566
0.002,7,6,0.011784825585107996,0.012010220600557052,1.0003405320296566
0.002,7,7,0.013715274586859685,0.014014310465354783,1.0003405320296566
0.002,7,8,0.01564111317141115,0.016019082786941787,1.0003405320296566
0.002,7,9,0.017563756944010273,0.018024537797716463,1.0003405320296566
0.002,7,10,0.019484476088646178,0.020030675730156343,1.0003405320296566
0.002,7,11,0.021404437221969157,0.022037496816818124,1.0003405320296566
0.002,7,12,0.023324497970988702,0.0240450012903377,1.0003405320296566
0.002,7,13,0.0252454202855281,0.026053189383430195,1.0003405320296566
0.002,7,14,0.027167560535183027,0.028062061328889963,1.0003405320296566
0.002,7,15,0.02909073574887773,0.030071617359590637,1.0003405320296566
0.002,7,16,0.03101456965613166,0.03208185770848515,1.0003405320296566
0.002,7,17,0.03293881885638574,0.03409278260860578,1.0003405320296566
0.002,7,18,0.0348630804516136,0.03610439229306413,1.0003405320296566
0.002,7,19,0.03678711371861627,0.038116686995051205,1.0003405320296566
0.002,7,20,0.03871050827070198,0.040129666947837414,1.0003405320296566
0.002,7,21,0.04063207012065444,0.0421433323847726,1.0003405320296566
0.002,7,22,0.0425504739537937,0.04415768353928608,1.0003405320296566
0.002,7,23,0.044467405183003246,0.046172720644886645,1.0003405320296566
0.002,7,24,0.046383048369197676,0.04818844393516261,1.0003405320296566
0.002,7,25,0.048297301389663504,0.05020485364378185,1.0003405320296566
0.002,7,26,0.0502094022558675,0.05222195000449178,1.0003405320296566
0.002,7,27,0.05212127432470355,0.054239733251119436,1.0003405320296566
0.002,7,28,0.05403406457185006,0.05625820361757147,1.0003405320296566
0.002,7,29,0.05594813754233789,0.0582773613378342,1.0003405320296566
0.002,7,30,0.05786161454731289,0.0602972066459736,1.0003405320296566
0.002,7,31,0.05977288661401353,0.062317739776135375,1.0003405320296566
0.002,7,32,0.061683252713055886,0.06433896096254495,1.0003405320296566
0.002,7,33,0.06359215068226415,0.06636087043950752,1.0003405320296566
0.002,7,34,0.0654981696004437,0.06838346844140807,1.0003405320296566
0.002,7,35,0.06740196741390915,0.07040675520271138,1.0003405320296566
0.002,7,36,0.06930326931542607,0.0724307309579621,1.0003405320296566
0.002,7,37,0.07120375540923465,0.07445539594178473,1.0003405320296566
0.002,7,38,0.07310513806330063,0.07648075038888366,1.0003405320296566
0.002,7,39,0.07500811354236994,0.07850679453404324,1.0003405320296566
0.002,7,40,0.0769122254149923,0.08053352861212776,1.0003405320296566
0.002,8,0,0.0,0.0,1.003815017312367
0.002,8,1,0.002000000000000001,0.002,1.003815017312367
0.002,8,2,0.004000280424669421,0.0040076300346247335,1.003815017312367
0.002,8,3,0.006002171411378939,0.006022919212588389,1.003815017312367
0.002,8,4,0.008006761797583847,0.008045896753655402,1.003815017312367
0.002,8,5,0.010014444823171719,0.010076591989064115,1.003815017312367
0.002,8,6,0.01202579428243856,0.012115034361952054,1.003815017312367
0.002,8,7,0.01404130288350855,0.014161253427782822,1.003815017312367
0.002,8,8,0.0160614078713103,0.01621527885477463,1.003815017312367
0.002,8,9,0.018085720673658417,0.01827714042433045,1.003815017312367
0.002,8,10,0.020113806260183893,0.02034686803146983,1.003815017312367
0.002,8,11,0.022144894995580446,0.022424491685262338,1.003815017312367
0.002,8,12,0.024178013291534302,0.024510041509262642,1.003815017312367
0.002,8,13,0.026212209724279113,0.026603547741947314,1.003815017312367
0.002,8,14,0.028246627954295882,0.02870504073715323,1.003815017312367
0.002,8,15,0.030280202324185917,0.03081455096451767,1.003815017312367
0.002,8,16,0.0323118594710058,0.03293210900992012,1.003815017312367
0.002,8,17,0.03434090515903811,0.035057745575925725,1.003815017312367
0.002,8,18,0.03636682716834985,0.03719149148223044,1.003815017312367
0.002,8,19,0.03838908242353442,0.0393333776661079,1.003815017312367
0.002,8,20,0.040407444434609516,0.04148343518285797,1.003815017312367
0.002,8,21,0.042422260130280075,0.04364169520625703,1.003815017312367
0.002,8,22,0.04443455365977294,0.045808189029009946,1.003815017312367
0.002,8,23,0.04644430375695696,0.0479829480632038,1.003815017312367
0.002,8,24,0.048451173675073976,0.050166003840763335,1.003815017312367
0.002,8,25,0.050454906372897804,0.052357388013908115,1.003815017312367
0.002,8,26,0.0524548575172669,0.05455713235561149,1.003815017312367
0.002,8,27,0.05445108835917631,0.05676526876006125,1.003815017312367
0.002,8,28,0.056445663576266014,0.05898182924312205,1.003815017312367
0.002,8,29,0.058437463735724754,0.06120684594279963,1.003815017312367
0.002,8,30,0.06042522834254685,0.06344035111970679,1.003815017312367
0.002,8,31,0.062410787985662027,0.06568237715753111,1.003815017312367
0.002,8,32,0.06439382502692588,0.06793295656350451,1.003815017312367
0.002,8,33,0.06637177683932237,0.07019212196887456,1.003815017312367
0.002,8,34,0.06834715288004674,0.0724599061293776,1.003815017312367
0.002,8,35,0.07031851627687302,0.07473634192571366,1.003815017312367
0.002,8,36,0.0722847874694163,0.07702146236402324,1.003815017312367
0.002,8,37,0.07424749563396632,0.07931530057636582,1.003815017312367
0.002,8,38,0.07620600108281533,0.08161788982120025,1.003815017312367
0.002,8,39,0.07815928326628134,0.08392926348386699,1.003815017312367
0.002,8,40,0.08010700734530683,0.08624945507707216,1.003815017312367
0.002,9,0,0.0,0.0,0.9911035696563254
0.002,9,1,0.0019999999999999987,0.002,0.9911035696563254
0.002,9,2,0.003970346756810018,0.0039822071393126515,0.9911035696563254
0.002,9,3,0.005912848033387504,0.005946779710883672,0.9911035696563254
0.002,9,4,0.007828869780943696,0.00789387459941662,0.9911035696563254
0.002,9,5,0.009719462241355106,0.009823647293901207,0.9911035696563254
0.002,9,6,0.011585479283507739,0.011736251900030187,0.9911035696563254
0.002,9,7,0.013427708062760299,0.01363184115250575,0.9911035696563254
0.002,9,8,0.015246844768503904,0.015510566427236446,0.9911035696563254
0.002,9,9,0.01704352322854123,0.0173725777534256,0.9911035696563254
